identifier,section,parameter,value
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_378_5824_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_378_5826_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_378_5828_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_378_5830_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_378_5832_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5806_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5808_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5810_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5812_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5814_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5816_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5818_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5820_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5822_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5824_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5826_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5828_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5830_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_380_5832_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5806_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5808_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5810_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5812_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5814_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5816_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5818_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5820_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5822_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5824_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5826_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5828_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5830_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5832_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5834_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_382_5836_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5806_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5808_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5810_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5812_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5814_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5816_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5818_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5820_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5822_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5824_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5826_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5828_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5830_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5832_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5834_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_384_5836_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5806_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5808_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5810_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5812_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5814_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5816_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5818_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5820_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5822_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5824_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5826_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5828_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5830_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_386_5832_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5804_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5806_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5808_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5810_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5812_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5814_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5816_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5818_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5820_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5822_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5824_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5826_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5828_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5830_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_388_5832_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_390_5802_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_390_5804_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_390_5806_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_390_5808_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Bild,"
https://fbinter.stadt-berlin.de/fb/atom/DOP/dop20rgb_2021/bilder/dop20rgbi_390_5810_2_be_2021.jp2
"
K.OI_DOP2021rgbi@senstadt,Direkter Download des Datensatzes,Erläuterung,"
GML-Beschreibung
"
